耽	taŋ	55		
胝	tiu	55	趼	
莊	tiɔŋ	55	做～：坐莊	
豬	tɑ	55		
貂	tiɐɯ	55		
踮	tiẽ	55		
都	tuɤ	55	首～	
釘	tiɪŋ	55	動詞	
釘	tiɪŋ	55	名詞	
雕	tiɐɯ	55		
顛	tiẽ	55		
□	tʰei	55	～□pəŋ52：相差	
他	tʰɑ	55		
偷	tʰu	55		
吞	tʰə̃	55		
天	tʰiẽ	55		
屜	tʰi	55		
廳	tʰiɪŋ	55		
拖	tʰu	55		
挑	tʰiɐɯ	55	～刺，～選	
推	tʰei	55		
攤	tʰaŋ	55		
梯	tʰei	55		
汀	tʰiɪŋ	55		
添	tʰiẽ	55		
湯	tʰɔŋ	55		
滔	tʰɐɯ	55		
灘	tʰaŋ	55		
胎	tʰei	55		
台	tʰei	55	～州	
貪	tʰə̃	55		
通	tʰəŋ	55		
□	kɐɯ	55	～虱：臭蟲	
□	kɐɯ	55	～叉：「×」形符號	
乖	kua	55		
交	kɐɯ	55	～通	
今	kei	55	～年	
供	kəŋ	55	～銷社，口～	
光	kuaŋ	55		
光	kɔŋ	55		
公	kəŋ	55		
冠	kuaŋ	55	雞～	
剛	kɔŋ	55		
功	kəŋ	55		
加	kɑ	55		
勾	kɤɯ	55		
哥	ku	55		
嘉	kɑ	55		
圭	kuei	55		
奸	kaŋ	55		
姑	kuɤ	55		
孤	kuɤ	55		
官	kuə̃	55		
宮	kəŋ	55		
家	kɑ	55	娘～	
尷	kaŋ	55		
工	kəŋ	55		
干	kuə̃	55	菜～	
干	kə̃	55	天～	
庚	kaŋ	55		
弓	kəŋ	55		
恭	kəŋ	55		
戈	ku	55		
扛	kɔŋ	55		
攻	kəŋ	55		
更	kaŋ	55	三～	
更	kəŋ	55	～加	
更	kə̃	55	～熱	
柑	kə̃	55		
根	kə̃	55		
棺	kuə̃	55		
概	kei	55		
橄	kə̃	55		
歌	ku	55		
歸	kuei	55	～去	
江	kɔŋ	55		
泔	kə̃	55		
溝	ku	55		
瓜	kɑ	55		
甘	kə̃	55		
痂	kɑ	55		
癸	kuei	55		
皆	ka	55		
監	kaŋ	55		
竿	kuə̃	55		
篙	kɐɯ	55		
粳	kəŋ	55		
糕	kɐɯ	55		
缸	kɔŋ	55		
羔	kɐɯ	55		
肝	kuə̃	55		
膏	kɐɯ	55		
膠	kɐɯ	55		
蚣	kəŋ	55		
街	ka	55		
裹	ku	55		
規	kuei	55		
觀	kuaŋ	55	參～	
觀	kuə̃	55	～音	
該	kei	55		
豇	kɔŋ	55		
跟	kə̃	55		
躬	kəŋ	55		
軌	kuei	55		
郊	kɐɯ	55		
鉤	ku	55		
鉤	kɤɯ	55		
鍋	ku	55		
間	kaŋ	55	房～	
閨	kuei	55		
關	kuaŋ	55	～心，～系	
關	kəŋ	55	～門	
饑	kei	55		
驚	kuaŋ	55	害怕	
高	kɐɯ	55		
鬮	ku	55		
鰥	kuaŋ	55		
□	kʰaŋ	55	～～：剛剛	
□	kʰɐɯ	55	蓬～：蒿子，可用來熏蚊子	
□	kʰɐɯ	55	～剪：剪子	
刊	kʰaŋ	55		
匡	kʰuaŋ	55		
坤	kʰuəŋ	55		
垮	kʰɑ	55		
奎	kʰuei	55		
寛	kʰuə̃	55		
康	kʰɔŋ	55		
揩	kʰa	55		
摳	kʰɤɯ	55		
敲	kʰɐɯ	55		
昆	kʰuəŋ	55		
枯	kʰuɤ	55		
炕	kʰaŋ	55		
盔	kʰuei	55		
眶	kʰuaŋ	55		
科	kʰu	55		
空	kʰəŋ	55	～氣	
空	kʰəŋ	55	～閑	
窠	kʰu	55		
窺	kʰuei	55		
筐	kʰuaŋ	55		
箍	kʰuɤ	55		
糠	kʰɔŋ	55		
虧	kʰuei	55		
誇	kʰɑ	55		
跨	kʰɑ	55		
鄺	kʰɔŋ	55		
鉛	kʰaŋ	55	～鍋：鋼精鍋	
開	kʰei	55		
骹	kʰɐɯ	55	脚	
魁	kʰuei	55		
𠀾	fei	55	不會。「弗會」的合音	
□	fi	55	油炸	
□	fɐɯ	55	不要。「弗樂」的合音	
□	fəŋ	55	□dʑiɔŋ221～：抹布	
分	fəŋ	55		
夫	fuɤ	55		
妃	fi	55		
封	fəŋ	55		
峰	fəŋ	55		
方	fɔŋ	55		
楓	fəŋ	55		
潘	fəŋ	55	豬～：豬食	
番	faŋ	55		
瘋	fəŋ	55		
糞	fəŋ	55	～便	
紛	fəŋ	55		
翻	faŋ	55		
膚	fuɤ	55		
舫	fɔŋ	55		
芬	fəŋ	55		
芳	fɔŋ	55		
蕃	faŋ	55		
藩	faŋ	55		
蜂	fəŋ	55		
諷	fəŋ	55		
豐	fəŋ	55		
鋒	fəŋ	55		
非	fi	55		
風	fəŋ	55		
飛	fi	55		
麩	fuɤ	55		
□	tsɐɯ	55	鍋巴	
甑	tsə̃	55	飯～：盛米飯的陶器	
□	tsɿ	55	秧苗	
□	tsɿ	55	媽	
□	tsɿ	55	扎，戳	
之	tsɿ	55		
冀	tsɿ	55		
再	tsei	55		
基	tsɿ	55		
增	tsə̃	55		
奏	tsu	55		
宗	tsəŋ	55		
尊	tsə̃	55		
幾	tsɿ	55	茶～	
抓	tsɐɯ	55	～癢	
抓	tsɑ	55	～牌	
既	tsɿ	55		
智	tsɿ	55		
曾	tsə̃	55	姓	
最	tsei	55		
栽	tsei	55		
棕	tsəŋ	55		
楂	tsɑ	55		
機	tsɿ	55		
淙	tsəŋ	55		
渣	tsɑ	55		
滋	tsɿ	55		
災	tsei	55		
皺	tsu	55		
知	tsɿɤ	55	～得：知道	
知	tsɿ	55	～識	
租	tsuɤ	55		
稽	tsɿ	55		
箏	tsəŋ	55		
簪	tsə̃	55		
糟	tsɐɯ	55		
綜	tsəŋ	55		
縐	tsu	55		
縱	tsəŋ	55	操～	
脂	tsɿ	55	胭～	
芝	tsɿ	55		
茲	tsɿ	55		
譏	tsɿ	55		
資	tsɿ	55		
贓	tsɔŋ	55		
蹤	tsəŋ	55		
輜	tsɿ	55		
遭	tsɐɯ	55		
遵	tsə̃	55		
鄒	tsu	55		
鬃	tsəŋ	55		
齋	tsa	55		
□	tsʰɿ	55	～蟲：孑孓	
倉	tsʰɔŋ	55		
催	tsʰei	55		
初	tsʰuɤ	55		
匆	tsʰəŋ	55		
參	tsʰəŋ	55	～差	
參	tsʰə̃	55	～加	
叉	tsʰɑ	55		
嗤	tsʰɿ	55		
囪	tsʰəŋ	55		
崔	tsʰei	55		
差	tsʰa	55	出～	
差	tsʰɑ	55	參～	
差	tsʰɑ	55	～别	
抄	tsʰɐɯ	55		
搓	tsʰu	55		
撕	tsʰɿ	55		
操	tsʰɐɯ	55		
攙	tsʰaŋ	55		
杈	tsʰɑ	55		
村	tsʰə̃	55		
杞	tsʰɿ	55		
欺	tsʰɿ	55		
汆	tsʰə̃	55		
猜	tsʰei	55		
瘡	tsʰə̃	55		
癡	tsʰɿ	55		
粗	tsʰuɤ	55		
聰	tsʰəŋ	55		
蒼	tsʰɔŋ	55		
蔥	tsʰəŋ	55		
釵	tsʰa	55		
雌	tsʰɿɤ	55		
餐	tsʰaŋ	55		
三	saŋ	55		
傻	sɑ	55		
僧	sə̃	55		
刪	saŋ	55		
參	səŋ	55	人～	
司	sɿɤ	55		
唆	su	55		
喪	sɔŋ	55	～事	
姍	saŋ	55		
嬉	sɿ	55	玩兒	
孫	sə̃	55		
屍	sɿ	55		
山	saŋ	55		
嵩	səŋ	55		
希	sɿ	55		
師	sɿɤ	55	老～	
思	sɿɤ	55		
捎	sɐɯ	55		
搜	su	55		
斯	sɿ	55		
施	sɿ	55	姓	
杉	saŋ	55		
松	səŋ	55	～樹：羅漢松	
松	səŋ	55		
桑	sɔŋ	55		
梢	sɐɯ	55		
梭	su	55		
梳	sɑ	55		
森	səŋ	55		
沙	sɑ	55		
漱	su	55		
熙	sɿ	55		
珊	saŋ	55		
疏	sɑ	55		
痧	sɑ	55		
矢	sɿ	55		
砂	sɑ	55		
私	sɿɤ	55		
稀	sɿ	55		
紗	sɑ	55		
絲	sɿɤ	55		
臊	sɐɯ	55		
蓑	su	55		
蔬	suɤ	55		
蘇	suɤ	55		
衫	saŋ	55		
詩	sɿ	55		
遜	sə̃	55		
酥	suɤ	55		
酸	suə̃	55		
酸	sɿ	55		
雖	sei	55		
須	suɤ	55		
颼	su	55		
騷	sɐɯ	55		
鰓	sɐɯ	55		
妆	tɕiɔŋ	55	肏	
□	tɕiɯ	55	蹲	
□	tɕyə̃	55	砸下去，砸進去	
□	tɕyɤ	55	裝	
中	tɕiɔŋ	55	～國	
交	tɕiɐɯ	55	～關：非常	
京	tɕiɪŋ	55		
今	tɕiɪŋ	55	如～	
佳	tɕiɑ	55		
偵	tɕiɪŋ	55		
僵	tɕiaŋ	55		
君	tɕyɪŋ	55		
周	tɕiɯ	55		
喌	tɕiu	55	唤雞聲	
均	tɕyɪŋ	55		
堅	tɕiẽ	55		
嬌	tɕiɐɯ	55		
將	tɕiaŋ	55	～來	
專	tɕyə̃	55		
尖	tɕiẽ	55		
居	tɕyɤ	55		
州	tɕiɯ	55		
巾	tɕiɪŋ	55		
張	tɕiaŋ	55	姓	
忠	tɕiɔŋ	55		
拘	tɕyɤ	55		
招	tɕiɐɯ	55		
捐	tɕyə̃	55		
揪	tɕiɯ	55		
支	tɕie	55		
昭	tɕiɐɯ	55		
晝	tɕiɯ	55	縣城音	
晶	tɕiɪŋ	55		
更	tɕiaŋ	55	三～	
朝	tɕiɐɯ	55	～氣	
朱	tɕyɤ	55		
枝	tɕie	55		
株	tɕyɤ	55		
梔	tɕie	55		
椒	tɕiɐɯ	55		
樟	tɕiaŋ	55		
正	tɕiɪŋ	55	～月	
歸	tɕy	55	當～	
殲	tɕiẽ	55		
氈	tɕiẽ	55		
沼	tɕiɐɯ	55		
津	tɕyɪŋ	55		
洲	tɕiɯ	55		
漿	tɕiaŋ	55		
澆	tɕiɐɯ	55		
澗	tɕiẽ	55		
焦	tɕiɐɯ	55		
煎	tɕiẽ	55		
煮	tɕy	55	讀字	
爭	tɕiaŋ	55		
狡	tɕiɐɯ	55		
珍	tɕiɪŋ	55		
珠	tɕyɤ	55		
疆	tɕiaŋ	55		
疹	tɕiɪŋ	55		
盅	tɕiɔŋ	55		
真	tɕiɪŋ	55		
睛	tɕiɪŋ	55		
瞻	tɕiẽ	55		
磚	tɕyə̃	55		
礓	tɕiaŋ	55		
章	tɕiaŋ	55		
筋	tɕiɪŋ	55		
箋	tɕiẽ	55		
精	tɕiɪŋ	55		
糾	tɕiɯ	55		
終	tɕiɔŋ	55		
絹	tɕyə̃	55		
經	tɕiɪŋ	55		
羹	tɕiaŋ	55		
耕	tɕiaŋ	55		
脂	tɕiu	55	～油：豬油	
舟	tɕiɯ	55		
艱	tɕiẽ	55		
荊	tɕiɪŋ	55		
莊	tɕiɔŋ	55	姓	
莖	tɕiɪŋ	55		
蒸	tɕiɪŋ	55		
蕉	tɕiɐɯ	55		
薑	tɕiaŋ	55		
蛛	tɕyɤ	55		
蟑	tɕiaŋ	55		
裝	tɕiɔŋ	55		
襟	tɕiɪŋ	55		
診	tɕiɪŋ	55		
誅	tɕyɤ	55		
諸	tɕy	55		
貞	tɕiɪŋ	55		
車	tɕyɤ	55	～馬炮	
軍	tɕyɪŋ	55		
追	tɕy	55		
遮	tɕiɑ	55		
金	tɕiɪŋ	55		
針	tɕyɪŋ	55		
鈞	tɕyɪŋ	55		
鍾	tɕiɔŋ	55		
鐘	tɕiɔŋ	55		
韁	tɕiaŋ	55		
驕	tɕiɐɯ	55		
鳩	tɕiɯ	55		
龜	tɕy	55		
□	tɕʰiaŋ	55	沖刷	
丘	tɕʰiɯ	55		
充	tɕʰiɔŋ	55		
初	tɕʰiu	55		
區	tɕʰyɤ	55		
千	tɕʰiẽ	55		
卿	tɕʰiɪŋ	55		
吹	tɕʰy	55		
喘	tɕʰyə̃	55		
圈	tɕʰyə̃	55	花～	
坑	tɕʰiaŋ	55		
妻	tɕʰie	55		
川	tɕʰyə̃	55		
抽	tɕʰiɯ	55		
撐	tɕʰiaŋ	55		
昌	tɕʰiaŋ	55		
春	tɕʰyɪŋ	55		
椿	tɕʰyɪŋ	55		
槍	tɕʰiaŋ	55		
欺	tɕʰy	55		
欽	tɕʰiɪŋ	55		
沖	tɕʰiɔŋ	55		
深	tɕʰyə̃	55		
清	tɕʰiɪŋ	55		
溪	tɕʰie	55		
炊	tɕʰy	55		
牽	tɕʰiẽ	55		
秋	tɕʰiɯ	55		
稱	tɕʰiɪŋ	55	名～	
穿	tɕʰyə̃	55		
穿	tɕʰyɪŋ	55		
窗	tɕʰiɔŋ	55		
簽	tɕʰiẽ	55		
繰	tɕʰiɐɯ	55		
羌	tɕʰiaŋ	55		
腔	tɕʰiaŋ	55		
菖	tɕʰiaŋ	55		
處	tɕʰyɤ	55	保衛～	
虧	tɕʰy	55		
蜻	tɕʰiɪŋ	55		
親	tɕʰiɪŋ	55	招～	
親	tɕʰiɪŋ	55	～家	
謙	tɕʰiẽ	55		
超	tɕʰiɐɯ	55		
趣	tɕʰyɤ	55		
趨	tɕʰyɤ	55		
蹺	tɕʰiɐɯ	55		
車	tɕʰiɑ	55	汽～	
輕	tɕʰiɪŋ	55		
遣	tɕʰiẽ	55		
遷	tɕʰiẽ	55		
邱	tɕʰiɯ	55		
鍬	tɕʰiɐɯ	55		
青	tɕʰiɪŋ	55		
驅	tɕʰyɤ	55		
□	ɕie	55	孤～：厲害	
□	ɕyə̃	55	打耳光	
仙	ɕiẽ	55		
休	ɕiɯ	55		
伸	ɕiɪŋ	55		
修	ɕiɯ	55		
傷	ɕiaŋ	55		
兄	ɕiɔŋ	55		
先	ɕiẽ	55		
凶	ɕiɔŋ	55		
勛	ɕyɪŋ	55		
升	ɕiɪŋ	55		
商	ɕiaŋ	55		
喧	ɕyə̃	55		
噓	ɕyɤ	55		
囂	ɕiɐɯ	55		
墟	ɕyɤ	55		
奢	ɕiɑ	55		
孀	ɕiɔŋ	55		
宣	ɕyə̃	55		
宵	ɕiɐɯ	55		
尿	ɕy	55	名詞，小便	
師	ɕiu	55	～父	
廂	ɕiaŋ	55		
心	ɕiɪŋ	55		
拴	ɕyə̃	55		
掀	ɕiẽ	55		
收	ɕiɯ	55		
新	ɕiɪŋ	55		
施	ɕie	55	措～	
星	ɕiɪŋ	55		
書	ɕyɤ	55		
棲	ɕie	55		
樨	ɕie	55		
欣	ɕiɪŋ	55		
洶	ɕiɔŋ	55		
消	ɕiɐɯ	55		
深	ɕiɪŋ	55		
湘	ɕiaŋ	55		
烘	ɕiɔŋ	55		
熏	ɕyɪŋ	55		
燒	ɕiɐɯ	55		
牲	ɕiaŋ	55		
犀	ɕie	55		
犧	ɕi	55		
猻	ɕyə̃	55		
獅	ɕiu	55		
瓖	ɕiaŋ	55		
生	ɕiaŋ	55	～死	
生	ɕiɪŋ	55	～熟	
甥	ɕiaŋ	55		
申	ɕiɪŋ	55		
相	ɕiaŋ	55	交～輝映	
硝	ɕiɐɯ	55		
笙	ɕiaŋ	55		
箱	ɕiaŋ	55		
篩	ɕiu	55	米～	
簫	ɕiɐɯ	55		
絮	ɕy	55		
聲	ɕiɪŋ	55		
胸	ɕiɔŋ	55		
腥	ɕiɪŋ	55		
膻	ɕiẽ	55		
興	ɕiɪŋ	55	～旺	
舒	ɕyɤ	55		
芯	ɕiɪŋ	55		
莘	ɕiɪŋ	55		
蕭	ɕiɐɯ	55		
薪	ɕiɪŋ	55		
薰	ɕyɪŋ	55		
虛	ɕyɤ	55		
螄	ɕiu	55		
襄	ɕiaŋ	55		
西	ɕie	55		
賒	ɕiɑ	55		
身	ɕiɪŋ	55		
身	ɕyɪŋ	55		
軒	ɕiẽ	55		
輸	ɕyɤ	55		
辛	ɕiɪŋ	55		
迅	ɕiɪŋ	55	魯～	
鄉	ɕiaŋ	55		
釁	ɕiɪŋ	55		
銷	ɕiɐɯ	55		
鍁	ɕiẽ	55		
閂	ɕyə̃	55		
雙	ɕiɔŋ	55		
需	ɕyɤ	55	軍～	
霄	ɕiɐɯ	55		
霜	ɕiɔŋ	55		
靴	ɕiɑ	55		
須	ɕyɤ	55	必～	
餿	ɕyɐɯ	55		
香	ɕiaŋ	55		
馨	ɕiɪŋ	55		
鮮	ɕiẽ	55	新～	
□	xɔŋ	55	～雞：公雞	
呼	xuɤ	55		
哈	xɑ	55	～氣	
喊	xaŋ	55		
夯	xaŋ	55		
婚	xuə̃	55		
徽	xuei	55		
恢	xuei	55		
慌	xɔŋ	55		
戽	xuɤ	55	～田：耘田	
揮	xuei	55		
昏	xuə̃	55		
歡	xuə̃	55		
灰	xuei	55		
烘	xəŋ	55		
獾	xuə̃	55		
花	xɑ	55		
荒	xɔŋ	55		
葷	xuə̃	55		
蝦	xu	55		
輝	xuei	55		
麾	xuei	55		
鼾	xuə̃	55		
□	mei	55	媽	
□	mi	55	泯	
媽	mɑ	55		
蒙	miaŋ	55	蒙，捂	
蒙	məŋ	55	捂	
□	naŋ	55	拿，給	
□	nəŋ	55	哪～：什么	
娘	ȵiaŋ	55	姑媽	
扭	ȵiɯ	55	～動，～秧歌	
黏	ȵiẽ	55		
我	ŋu	55		
□	lu	55	掏	
啰	lu	55		
拉	lɑ	55	～攏	
拎	liɪŋ	55		
撈	lɐɯ	55		
溜	liɯ	55	溜走	
窿	ləŋ	55		
俺	aŋ	55	咱們	
□	iɔŋ	55	剛	
□	i	55	□□liaŋ13liaŋ212～：知了	
□	u	55	～□ɕyɪʔ5：伸手指頭比輸贏	
么	iɐɯ	55		
伊	i	55		
依	i	55		
倭	u	55		
優	iɯ	55		
冤	yə̃	55		
凹	ɐɯ	55		
吆	iɐɯ	55		
哀	ei	55		
喂	uei	55	動詞	
嘔	ɤɯ	55		
因	iɪŋ	55		
坳	ɐɯ	55		
垵	uə̃	55	山間谷地，用于地名	
央	iaŋ	55		
妖	iɐɯ	55		
委	uei	55		
姻	iɪŋ	55		
威	uei	55		
娃	uɑ	55		
嬰	iɪŋ	55		
安	uə̃	55		
幼	iɯ	55		
幽	iɯ	55		
庵	ə̃	55		
彎	uaŋ	55		
恩	ə̃	55		
悠	iɯ	55		
慰	uei	55		
憂	iɯ	55		
應	iɪŋ	55	～該	
按	ə̃	55		
擁	iɔŋ	55		
椏	u	55		
櫻	iɪŋ	55		
歐	ɤɯ	55		
歪	ua	55		
殷	iɪŋ	55		
毆	ɤɯ	55		
汙	uɤ	55		
汪	ɔŋ	55		
淵	yə̃	55		
淹	iẽ	55		
溫	uə̃	55		
灣	uaŋ	55		
烏	uɤ	55		
焉	iẽ	55		
煙	iẽ	55		
煨	uei	55		
甌	ɤɯ	55		
甕	əŋ	55		
畏	uei	55		
瘟	uə̃	55		
癰	iɔŋ	55		
秧	iaŋ	55	菜～	
秧	ə̃	55	稻秧	
窨	iɪŋ	55		
箕	i	55		
纓	iɪŋ	55		
翁	əŋ	55		
肩	iẽ	55	～胛頭	
肫	yɪŋ	55		
肮	ɔŋ	55		
胭	iẽ	55		
腰	iɐɯ	55		
舂	iɔŋ	55		
英	iɪŋ	55		
萁	i	55		
蔫	iẽ	55		
蔭	iɪŋ	55		
蛙	uɑ	55		
蝸	u	55		
衣	i	55		
要	iɐɯ	55	～求	
謳	ɐɯ	55	叫	
邀	iɐɯ	55		
醃	iẽ	55		
醫	i	55		
閹	iẽ	55		
陰	iɪŋ	55		
雍	iɔŋ	55		
雞	ie	55		
鞍	uə̃	55		
音	iɪŋ	55		
鴉	ɑ	55		
鶯	iɪŋ	55		
鷹	iɪŋ	55		
鸚	iɪŋ	55		
□	baŋ	221	～牙：四齒鋤	
□	biaŋ	221	頭～殼：腦袋	
□	biɐɯ	221	吃起來柔韌	
□	bi	221	一～：一層	
□	buɤ	221	～肚：兜肚	
□	buɤ	221	烤	
便	biẽ	221	～宜	
傍	bɔŋ	221		
刨	bɐɯ	221	名詞；動詞	
坪	biɪŋ	221		
培	bei	221		
婆	bu	221		
嫖	biɐɯ	221		
屏	biɪŋ	221		
巴	bɑ	221	下～	
平	biɪŋ	221		
彭	biaŋ	221		
憑	biɪŋ	221		
排	ba	221		
搬	bə̃	221		
旁	bɔŋ	221		
朋	bɔŋ	221		
杷	bɑ	221		
枇	bi	221		
棚	biaŋ	221		
爬	bɑ	221		
爿	baŋ	221		
牌	ba	221		
琵	bi	221		
琶	bɑ	221		
瓢	biɐɯ	221		
瓶	biɪŋ	221		
疲	bi	221		
皮	bi	221		
盆	bə̃	221		
盤	bə̃	221		
篷	bəŋ	221		
簰	ba	221		
脾	bie	221	内髒之一	
脾	bi	221	～氣	
膨	biaŋ	221		
般	bə̃	221		
荸	buɤ	221		
菩	bu	221		
萍	biɪŋ	221		
葡	buɤ	221		
蒲	buɤ	221		
蓬	bəŋ	221		
薸	biɐɯ	221	浮萍	
螃	bɔŋ	221		
袍	bɐɯ	221		
裴	bei	221		
評	biɪŋ	221		
貧	biɪŋ	221		
賠	bei	221		
陪	bei	221		
頻	biɪŋ	221		
鰾	biɐɯ	221		
龐	baŋ	221		
□	daŋ	221	巖石，多用于地名	
□	die	221	□tsʰ52～：富足	
亭	diɪŋ	221		
停	diɪŋ	221		
僮	dəŋ	221		
同	dəŋ	221		
唐	dɔŋ	221		
啼	die	221		
囤	də̃	221		
圖	duɤ	221		
堂	dɔŋ	221		
堤	die	221		
塗	duɤ	221		
塗	du	221		
塘	dɔŋ	221		
填	diẽ	221	～充	
壇	daŋ	221		
婷	diɪŋ	221		
屠	duɤ	221		
屯	də̃	221		
庭	diɪŋ	221		
廷	diɪŋ	221		
彈	daŋ	221	～琴	
徒	duɤ	221		
徒	du	221		
投	du	221		
抬	dei	221		
掏	dɐɯ	221	攪拌	
提	die	221		
桃	dɐɯ	221		
桐	dəŋ	221		
條	diɐɯ	221		
棠	dɔŋ	221		
檀	daŋ	221		
沌	də̃	221		
淘	dɐɯ	221		
潭	də̃	221		
濤	dɐɯ	221		
甜	diẽ	221		
田	diẽ	221		
痰	daŋ	221		
瞳	dəŋ	221		
童	dəŋ	221		
筒	dəŋ	221		
糖	dɔŋ	221		
腸	də̃	221		
臀	də̃	221		
臺	dei	221	戲～	
舵	du	221		
苔	dei	221		
萄	dɐɯ	221		
藤	də̃	221		
蜓	diɪŋ	221		
螳	dɔŋ	221		
誕	daŋ	221		
調	diɐɯ	221	～查	
談	daŋ	221		
謄	də̃	221		
譚	də̃	221		
豚	də̃	221		
蹄	die	221		
逃	dɐɯ	221		
途	duɤ	221		
鈿	diẽ	221		
銅	dəŋ	221		
長	də̃	221	～短	
陶	dɐɯ	221		
頭	du	221		
題	die	221		
飩	də̃	221		
馱	du	221		
駝	du	221		
騰	də̃	221		
□	gaŋ	221	跨	
□	gɑ	221	拇指和食指或中指伸張的長度	
渠	gɤ	221	他	
狂	guaŋ	221		
狂	gɔŋ	221		
葵	guei	221		
逛	guaŋ	221		
逵	guei	221		
俘	vuɤ	221		
凡	vaŋ	221		
唯	vi	221		
墳	vəŋ	221		
帆	vaŋ	221		
弗	və̃	221		
微	vi	221		
房	vɔŋ	221		
撫	vuɤ	221		
曾	və̃	221	没有，未。可能是「弗曾」的合音	
樊	vaŋ	221		
浮	vuɤ	221		
焚	vəŋ	221		
煩	vaŋ	221		
礬	vaŋ	221		
符	vuɤ	221		
維	vi	221		
縫	vəŋ	221	動詞	
繁	vaŋ	221		
聞	vəŋ	221		
肥	vi	221		
芙	vuɤ	221		
薇	vi	221		
逢	vəŋ	221		
防	vɔŋ	221		
馮	vəŋ	221		
其	dzɿ	221		
奇	dzɿ	221		
妓	dzɿ	221		
慚	dzaŋ	221		
持	dzɿ	221		
搽	dzɑ	221		
旗	dzɿ	221		
期	dzɿ	221		
查	dzɑ	221		
棋	dzɿ	221		
歧	dzɿ	221		
殘	dzaŋ	221		
池	dzɿ	221		
祁	dzɿ	221		
祈	dzɿ	221		
茶	dzɑ	221		
蘄	dzɿ	221		
遲	dzɿ	221		
馳	dzɿ	221		
騎	dzɿ	221		
鰭	dzɿ	221		
□	zu	221	下陷	
床	zə̃	221	□məŋ211～：床	
汁	zɿɤ	221	目～：眼淚	
剿	zɐɯ	221		
存	zə̃	221		
尋	zəŋ	221		
層	zə̃	221		
巢	zɐɯ	221		
愁	zɤɯ	221		
慈	zɿɤ	221		
慫	zəŋ	221		
才	zei	221		
時	zɿ	221	～間	
曹	zɐɯ	221		
曾	zə̃	221	～經	
材	zei	221		
松	zə̃	221	～樹：馬尾松	
柴	za	221		
槽	zɐɯ	221		
瓷	zɿɤ	221		
磁	zɿɤ	221		
祠	zɿɤ	221		
糍	zɿɤ	221		
臍	zɿɤ	221		
蠶	zə̃	221		
裁	zei	221		
詞	zɿɤ	221		
誰	zei	221		
豺	za	221		
財	zei	221		
辭	zɿɤ	221		
鋤	zɑ	221		
鰣	zɿ	221		
□	dʑiaŋ	221	～正：真	
□	dʑiaŋ	221	～間：堂屋	
□	dʑie	221	蕃～：白薯	
□	dʑiɐɯ	221	差	
